SpectraSuite Data File
++++++++++++++++++++++++++++++++++++
Date: Mon Jun 22 11:16:01 PDT 2026
User: Stephen Warren
Dark Spectrum Present: No
Reference Spectrum Present: No
Number of Sampled Component Spectra: 1
Spectrometers: USB2G24357
Integration Time (usec): 48000 (USB2G24357)
Spectra Averaged: 200 (USB2G24357)
Boxcar Smoothing: 0 (USB2G24357)
Correct for Electrical Dark: No (USB2G24357)
Strobe/Lamp Enabled: No (USB2G24357)
Correct for Detector Non-linearity: No (USB2G24357)
Correct for Stray Light: No (USB2G24357)
Number of Pixels in Processed Spectrum: 651
>>>>>Begin Processed Spectral Data<<<<<
350.00	165.86
351.00	166.22
352.00	167.09
353.00	167.23
354.00	167.33
355.00	167.45
356.00	166.06
357.00	165.96
358.00	168.12
359.00	166.67
360.00	166.45
361.00	167.65
362.00	166.82
363.00	166.36
364.00	167.21
365.00	166.45
366.00	167.23
367.00	168.24
368.00	167.69
369.00	168.05
370.00	167.79
371.00	168.08
372.00	168.01
373.00	169.37
374.00	167.60
375.00	167.20
376.00	167.12
377.00	168.30
378.00	168.52
379.00	168.20
380.00	167.11
381.00	168.75
382.00	167.75
383.00	167.40
384.00	167.85
385.00	167.58
386.00	167.86
387.00	167.41
388.00	167.24
389.00	168.07
390.00	167.50
391.00	167.33
392.00	168.49
393.00	169.33
394.00	168.56
395.00	171.48
396.00	167.84
397.00	167.48
398.00	168.35
399.00	168.62
400.00	168.50
401.00	167.94
402.00	168.62
403.00	168.88
404.00	167.95
405.00	168.57
406.00	168.79
407.00	169.34
408.00	168.57
409.00	169.58
410.00	168.56
411.00	168.58
412.00	169.67
413.00	170.26
414.00	170.60
415.00	170.48
416.00	171.00
417.00	169.61
418.00	170.08
419.00	172.07
420.00	171.36
421.00	171.62
422.00	170.40
423.00	170.47
424.00	171.07
425.00	171.39
426.00	171.29
427.00	172.43
428.00	171.25
429.00	171.72
430.00	171.58
431.00	171.39
432.00	172.46
433.00	172.34
434.00	174.13
435.00	173.55
436.00	173.48
437.00	173.99
438.00	174.81
439.00	174.91
440.00	175.38
441.00	174.89
442.00	175.74
443.00	177.29
444.00	175.81
445.00	176.05
446.00	176.19
447.00	176.11
448.00	176.52
449.00	177.99
450.00	177.74
451.00	177.17
452.00	177.00
453.00	177.28
454.00	177.59
455.00	178.42
456.00	178.69
457.00	180.27
458.00	179.77
459.00	180.48
460.00	180.13
461.00	181.24
462.00	182.54
463.00	182.18
464.00	184.04
465.00	183.84
466.00	184.15
467.00	186.90
468.00	186.09
469.00	186.54
470.00	187.48
471.00	186.96
472.00	187.01
473.00	187.83
474.00	188.38
475.00	188.90
476.00	189.29
477.00	190.12
478.00	190.63
479.00	192.07
480.00	192.04
481.00	192.25
482.00	193.58
483.00	193.40
484.00	195.80
485.00	197.47
486.00	197.40
487.00	198.22
488.00	198.42
489.00	200.41
490.00	202.13
491.00	202.90
492.00	205.23
493.00	206.00
494.00	207.54
495.00	207.82
496.00	209.04
497.00	211.84
498.00	212.39
499.00	211.70
500.00	213.09
501.00	212.16
502.00	212.90
503.00	213.88
504.00	214.62
505.00	213.94
506.00	214.67
507.00	214.90
508.00	217.14
509.00	214.13
510.00	214.88
511.00	213.46
512.00	214.62
513.00	214.46
514.00	214.94
515.00	214.98
516.00	215.11
517.00	216.18
518.00	215.05
519.00	217.74
520.00	217.87
521.00	217.51
522.00	218.16
523.00	219.30
524.00	219.40
525.00	220.48
526.00	220.83
527.00	222.13
528.00	222.58
529.00	224.72
530.00	223.40
531.00	225.01
532.00	226.13
533.00	227.55
534.00	228.60
535.00	230.90
536.00	230.50
537.00	231.74
538.00	231.69
539.00	234.25
540.00	234.47
541.00	233.58
542.00	234.05
543.00	233.99
544.00	233.68
545.00	234.48
546.00	234.92
547.00	238.92
548.00	236.14
549.00	234.19
550.00	235.65
551.00	235.82
552.00	233.88
553.00	234.68
554.00	234.80
555.00	236.42
556.00	236.39
557.00	235.46
558.00	235.89
559.00	237.63
560.00	238.47
561.00	235.90
562.00	238.54
563.00	238.98
564.00	239.77
565.00	241.14
566.00	240.26
567.00	241.26
568.00	242.69
569.00	243.03
570.00	244.89
571.00	245.12
572.00	247.49
573.00	247.43
574.00	248.99
575.00	249.99
576.00	250.59
577.00	250.58
578.00	255.64
579.00	255.17
580.00	256.71
581.00	256.58
582.00	257.42
583.00	259.39
584.00	260.57
585.00	260.68
586.00	261.05
587.00	261.23
588.00	260.91
589.00	262.29
590.00	262.01
591.00	261.69
592.00	261.99
593.00	261.03
594.00	261.30
595.00	260.49
596.00	259.37
597.00	260.61
598.00	260.14
599.00	259.96
600.00	259.20
601.00	258.67
602.00	259.20
603.00	259.50
604.00	259.34
605.00	259.95
606.00	259.65
607.00	257.49
608.00	259.42
609.00	259.07
610.00	258.09
611.00	259.14
612.00	260.24
613.00	258.70
614.00	260.28
615.00	259.10
616.00	261.36
617.00	260.23
618.00	262.16
619.00	261.81
620.00	261.76
621.00	263.13
622.00	263.06
623.00	263.33
624.00	264.11
625.00	265.70
626.00	265.96
627.00	268.48
628.00	266.58
629.00	266.71
630.00	266.07
631.00	268.79
632.00	267.74
633.00	268.15
634.00	268.47
635.00	269.28
636.00	268.02
637.00	269.28
638.00	269.57
639.00	268.30
640.00	267.51
641.00	267.66
642.00	266.67
643.00	266.05
644.00	265.91
645.00	265.37
646.00	265.08
647.00	263.85
648.00	261.81
649.00	260.96
650.00	259.53
651.00	258.48
652.00	257.39
653.00	258.18
654.00	257.52
655.00	256.22
656.00	255.27
657.00	253.87
658.00	255.46
659.00	251.50
660.00	252.55
661.00	250.60
662.00	249.83
663.00	249.35
664.00	249.37
665.00	248.26
666.00	247.67
667.00	245.66
668.00	248.50
669.00	245.82
670.00	245.31
671.00	242.87
672.00	241.97
673.00	241.02
674.00	242.53
675.00	242.32
676.00	242.44
677.00	240.99
678.00	239.11
679.00	238.62
680.00	237.60
681.00	239.85
682.00	239.14
683.00	236.35
684.00	236.70
685.00	235.70
686.00	236.30
687.00	235.34
688.00	233.03
689.00	232.68
690.00	232.64
691.00	231.02
692.00	231.70
693.00	232.34
694.00	230.31
695.00	228.88
696.00	228.44
697.00	228.07
698.00	226.97
699.00	225.68
700.00	225.02
701.00	224.13
702.00	221.64
703.00	226.53
704.00	219.79
705.00	218.82
706.00	219.07
707.00	215.48
708.00	213.69
709.00	212.78
710.00	210.64
711.00	209.50
712.00	206.65
713.00	205.44
714.00	203.28
715.00	201.46
716.00	200.98
717.00	198.90
718.00	197.07
719.00	194.59
720.00	192.69
721.00	191.74
722.00	191.27
723.00	189.89
724.00	187.58
725.00	185.66
726.00	185.60
727.00	183.81
728.00	181.85
729.00	180.25
730.00	180.08
731.00	178.53
732.00	179.91
733.00	176.78
734.00	176.63
735.00	174.59
736.00	174.16
737.00	173.30
738.00	173.66
739.00	171.86
740.00	172.57
741.00	171.13
742.00	170.64
743.00	170.89
744.00	170.97
745.00	170.64
746.00	170.29
747.00	169.28
748.00	170.23
749.00	168.63
750.00	169.57
751.00	169.40
752.00	168.83
753.00	168.83
754.00	170.31
755.00	167.75
756.00	168.42
757.00	168.81
758.00	170.32
759.00	167.63
760.00	167.92
761.00	167.63
762.00	167.27
763.00	169.02
764.00	167.88
765.00	169.44
766.00	168.54
767.00	168.20
768.00	167.86
769.00	167.22
770.00	167.60
771.00	167.74
772.00	166.59
773.00	168.27
774.00	168.06
775.00	168.70
776.00	166.38
777.00	167.39
778.00	167.86
779.00	166.56
780.00	167.20
781.00	167.05
782.00	167.79
783.00	167.88
784.00	166.86
785.00	168.63
786.00	168.22
787.00	168.63
788.00	166.80
789.00	168.02
790.00	168.90
791.00	166.47
792.00	167.55
793.00	168.27
794.00	167.42
795.00	166.40
796.00	168.61
797.00	166.33
798.00	167.92
799.00	167.36
800.00	167.50
801.00	168.25
802.00	166.59
803.00	167.38
804.00	168.62
805.00	167.26
806.00	167.20
807.00	167.44
808.00	166.19
809.00	167.17
810.00	168.26
811.00	167.64
812.00	167.28
813.00	168.64
814.00	167.60
815.00	168.31
816.00	167.52
817.00	168.75
818.00	167.13
819.00	167.44
820.00	166.99
821.00	167.02
822.00	168.19
823.00	167.46
824.00	166.83
825.00	167.94
826.00	167.67
827.00	168.03
828.00	168.19
829.00	167.09
830.00	168.96
831.00	168.14
832.00	167.73
833.00	167.34
834.00	166.50
835.00	168.06
836.00	167.37
837.00	166.47
838.00	167.90
839.00	166.89
840.00	167.24
841.00	167.57
842.00	168.12
843.00	165.92
844.00	167.88
845.00	168.11
846.00	167.05
847.00	166.57
848.00	167.04
849.00	167.12
850.00	176.64
851.00	166.72
852.00	166.47
853.00	167.85
854.00	168.51
855.00	169.25
856.00	168.12
857.00	168.77
858.00	168.85
859.00	167.59
860.00	167.74
861.00	167.54
862.00	166.85
863.00	167.52
864.00	167.45
865.00	167.24
866.00	166.70
867.00	167.80
868.00	169.51
869.00	167.72
870.00	167.68
871.00	167.25
872.00	169.05
873.00	168.26
874.00	168.07
875.00	167.05
876.00	167.27
877.00	167.29
878.00	167.91
879.00	166.52
880.00	168.08
881.00	167.90
882.00	166.44
883.00	167.09
884.00	168.28
885.00	167.05
886.00	166.07
887.00	167.75
888.00	166.99
889.00	166.24
890.00	167.72
891.00	167.62
892.00	169.99
893.00	167.12
894.00	167.29
895.00	168.09
896.00	168.47
897.00	167.83
898.00	167.44
899.00	168.14
900.00	167.16
901.00	168.90
902.00	166.39
903.00	167.65
904.00	167.20
905.00	170.32
906.00	169.50
907.00	168.13
908.00	167.52
909.00	167.14
910.00	169.31
911.00	168.42
912.00	169.69
913.00	166.97
914.00	167.17
915.00	168.95
916.00	167.96
917.00	167.02
918.00	167.90
919.00	169.26
920.00	168.04
921.00	167.76
922.00	166.68
923.00	166.56
924.00	168.09
925.00	171.16
926.00	169.19
927.00	166.64
928.00	169.07
929.00	166.50
930.00	167.22
931.00	169.06
932.00	167.92
933.00	170.23
934.00	167.33
935.00	166.66
936.00	167.16
937.00	168.59
938.00	169.26
939.00	167.74
940.00	167.83
941.00	168.47
942.00	169.71
943.00	168.18
944.00	167.67
945.00	167.57
946.00	168.48
947.00	167.12
948.00	167.34
949.00	166.97
950.00	168.11
951.00	167.72
952.00	168.17
953.00	167.55
954.00	167.53
955.00	167.59
956.00	169.32
957.00	168.17
958.00	167.59
959.00	168.11
960.00	169.56
961.00	168.80
962.00	169.23
963.00	167.47
964.00	168.03
965.00	168.01
966.00	168.62
967.00	167.63
968.00	169.58
969.00	170.12
970.00	167.48
971.00	167.13
972.00	169.82
973.00	168.31
974.00	168.50
975.00	167.50
976.00	168.43
977.00	167.81
978.00	167.73
979.00	168.13
980.00	167.95
981.00	167.69
982.00	168.36
983.00	166.58
984.00	163.82
985.00	167.62
986.00	167.58
987.00	168.20
988.00	168.98
989.00	168.04
990.00	167.65
991.00	168.15
992.00	168.12
993.00	168.08
994.00	167.55
995.00	168.17
996.00	169.40
997.00	170.64
998.00	168.28
999.00	169.06
1000.00	167.54
>>>>>End Processed Spectral Data<<<<<
