SpectraSuite Data File
++++++++++++++++++++++++++++++++++++
Date: Wed Aug 05 11:11:16 PDT 2026
User: Stephen Warren
Dark Spectrum Present: No
Reference Spectrum Present: No
Number of Sampled Component Spectra: 1
Spectrometers: USB2G24357
Integration Time (usec): 48000 (USB2G24357)
Spectra Averaged: 200 (USB2G24357)
Boxcar Smoothing: 0 (USB2G24357)
Correct for Electrical Dark: No (USB2G24357)
Strobe/Lamp Enabled: No (USB2G24357)
Correct for Detector Non-linearity: No (USB2G24357)
Correct for Stray Light: No (USB2G24357)
Number of Pixels in Processed Spectrum: 651
>>>>>Begin Processed Spectral Data<<<<<
350.00	165.92
351.00	166.16
352.00	166.54
353.00	167.14
354.00	167.19
355.00	166.98
356.00	166.60
357.00	166.43
358.00	168.18
359.00	167.11
360.00	167.10
361.00	167.80
362.00	167.15
363.00	166.79
364.00	167.19
365.00	167.03
366.00	167.71
367.00	168.18
368.00	168.40
369.00	168.20
370.00	167.48
371.00	168.32
372.00	167.99
373.00	169.38
374.00	167.88
375.00	167.27
376.00	167.12
377.00	168.53
378.00	168.75
379.00	168.31
380.00	167.50
381.00	168.64
382.00	167.72
383.00	167.68
384.00	168.06
385.00	167.65
386.00	168.34
387.00	167.98
388.00	167.37
389.00	168.03
390.00	168.00
391.00	168.07
392.00	168.49
393.00	169.07
394.00	168.39
395.00	170.64
396.00	167.98
397.00	167.97
398.00	168.27
399.00	168.38
400.00	167.76
401.00	167.73
402.00	168.41
403.00	168.55
404.00	167.59
405.00	168.39
406.00	168.58
407.00	168.48
408.00	168.29
409.00	168.86
410.00	168.15
411.00	167.84
412.00	169.04
413.00	169.08
414.00	169.07
415.00	168.45
416.00	169.24
417.00	168.58
418.00	168.31
419.00	170.17
420.00	169.22
421.00	169.59
422.00	168.80
423.00	168.15
424.00	168.71
425.00	169.15
426.00	168.26
427.00	169.21
428.00	168.38
429.00	168.53
430.00	168.45
431.00	168.48
432.00	168.72
433.00	168.94
434.00	169.83
435.00	169.19
436.00	169.33
437.00	169.25
438.00	169.52
439.00	169.44
440.00	169.49
441.00	168.82
442.00	168.92
443.00	170.14
444.00	169.06
445.00	169.69
446.00	169.21
447.00	168.85
448.00	169.42
449.00	170.43
450.00	170.05
451.00	169.55
452.00	169.38
453.00	169.42
454.00	169.72
455.00	170.02
456.00	169.87
457.00	170.53
458.00	170.85
459.00	170.45
460.00	169.97
461.00	169.91
462.00	170.93
463.00	170.51
464.00	171.24
465.00	171.14
466.00	170.83
467.00	172.28
468.00	171.62
469.00	171.31
470.00	171.58
471.00	171.40
472.00	171.15
473.00	171.19
474.00	171.60
475.00	171.78
476.00	171.70
477.00	172.45
478.00	172.19
479.00	173.28
480.00	172.72
481.00	171.92
482.00	173.13
483.00	172.60
484.00	173.92
485.00	174.62
486.00	173.82
487.00	174.15
488.00	173.30
489.00	174.41
490.00	174.91
491.00	174.45
492.00	175.79
493.00	175.70
494.00	176.26
495.00	175.67
496.00	176.47
497.00	177.46
498.00	178.30
499.00	177.37
500.00	177.77
501.00	176.46
502.00	177.11
503.00	177.56
504.00	178.38
505.00	178.09
506.00	177.80
507.00	178.90
508.00	180.60
509.00	177.93
510.00	179.23
511.00	178.10
512.00	177.96
513.00	178.95
514.00	178.74
515.00	178.73
516.00	178.73
517.00	178.96
518.00	178.11
519.00	180.11
520.00	179.99
521.00	178.92
522.00	179.85
523.00	180.43
524.00	179.90
525.00	179.94
526.00	180.27
527.00	180.36
528.00	181.09
529.00	182.39
530.00	180.63
531.00	180.92
532.00	181.78
533.00	182.28
534.00	182.44
535.00	184.16
536.00	182.73
537.00	183.70
