SpectraSuite Data File
++++++++++++++++++++++++++++++++++++
Date: Fri Jul 10 11:24:55 PDT 2026
User: Stephen Warren
Dark Spectrum Present: No
Reference Spectrum Present: No
Number of Sampled Component Spectra: 1
Spectrometers: USB2G24357
Integration Time (usec): 48000 (USB2G24357)
Spectra Averaged: 200 (USB2G24357)
Boxcar Smoothing: 0 (USB2G24357)
Correct for Electrical Dark: No (USB2G24357)
Strobe/Lamp Enabled: No (USB2G24357)
Correct for Detector Non-linearity: No (USB2G24357)
Correct for Stray Light: No (USB2G24357)
Number of Pixels in Processed Spectrum: 651
>>>>>Begin Processed Spectral Data<<<<<
350.00	170.44
351.00	171.19
352.00	171.77
353.00	171.96
354.00	172.17
355.00	171.96
356.00	171.19
357.00	171.58
358.00	173.27
359.00	171.81
360.00	171.94
361.00	172.72
362.00	171.89
363.00	171.75
364.00	172.73
365.00	172.34
366.00	172.70
367.00	172.87
368.00	172.82
369.00	173.17
370.00	172.74
371.00	173.01
372.00	172.86
373.00	174.00
374.00	173.19
375.00	172.23
376.00	172.18
377.00	173.56
378.00	173.68
379.00	173.32
380.00	172.77
381.00	173.03
382.00	172.87
383.00	172.14
384.00	172.70
385.00	173.09
386.00	173.21
387.00	173.03
388.00	172.98
389.00	173.53
390.00	173.05
391.00	173.08
392.00	173.64
393.00	174.04
394.00	173.62
395.00	176.30
396.00	173.11
397.00	173.37
398.00	174.02
399.00	174.17
400.00	174.15
401.00	174.17
402.00	174.58
403.00	175.19
404.00	174.63
405.00	175.01
406.00	175.21
407.00	175.39
408.00	175.14
409.00	175.97
410.00	175.61
411.00	175.36
412.00	176.79
413.00	177.24
414.00	177.27
415.00	177.52
416.00	178.49
417.00	178.03
418.00	178.55
419.00	180.33
420.00	179.62
421.00	180.06
422.00	179.58
423.00	179.20
424.00	180.02
425.00	180.79
426.00	180.54
427.00	181.52
428.00	180.63
429.00	181.47
430.00	181.85
431.00	181.78
432.00	182.99
433.00	183.62
434.00	184.82
435.00	185.06
436.00	185.84
437.00	187.00
438.00	188.13
439.00	188.71
440.00	189.49
441.00	189.89
442.00	190.14
443.00	192.23
444.00	192.10
445.00	191.67
446.00	191.90
447.00	192.26
448.00	192.95
449.00	194.25
450.00	193.68
451.00	193.27
452.00	193.60
453.00	194.48
454.00	195.25
455.00	196.34
456.00	196.69
457.00	198.39
458.00	198.74
459.00	199.83
460.00	200.50
461.00	202.26
462.00	204.18
463.00	205.22
464.00	206.89
465.00	207.39
466.00	208.46
467.00	211.37
468.00	211.36
469.00	212.32
470.00	213.72
471.00	213.66
472.00	214.06
473.00	215.05
474.00	215.83
475.00	217.31
476.00	218.33
477.00	219.24
478.00	220.20
479.00	222.38
480.00	223.12
481.00	223.42
482.00	225.72
483.00	227.46
484.00	230.03
485.00	232.56
486.00	234.42
487.00	236.49
488.00	237.38
489.00	240.21
490.00	242.86
491.00	244.73
492.00	247.93
493.00	250.33
494.00	253.25
495.00	254.38
496.00	257.38
497.00	259.49
498.00	261.96
499.00	261.95
500.00	263.26
501.00	263.02
502.00	263.91
503.00	265.16
504.00	265.73
505.00	264.41
506.00	264.34
507.00	265.02
508.00	266.37
509.00	263.88
510.00	264.18
511.00	263.82
512.00	263.30
513.00	263.42
514.00	264.53
515.00	265.17
516.00	265.69
517.00	265.81
518.00	265.99
519.00	268.70
520.00	268.61
521.00	270.01
522.00	271.15
523.00	272.51
524.00	272.61
525.00	274.18
526.00	275.83
527.00	277.11
528.00	278.13
529.00	280.53
530.00	279.97
531.00	281.18
532.00	283.41
533.00	285.12
534.00	288.06
535.00	290.40
536.00	290.76
537.00	292.62
538.00	293.50
539.00	296.49
540.00	296.96
541.00	296.63
542.00	296.33
543.00	296.37
544.00	296.42
545.00	297.17
546.00	295.86
547.00	299.79
548.00	296.15
549.00	295.38
550.00	295.74
551.00	295.71
552.00	293.90
553.00	294.31
554.00	295.18
555.00	295.93
556.00	296.29
557.00	295.18
558.00	295.41
559.00	297.19
560.00	297.25
561.00	296.03
562.00	298.09
563.00	299.21
564.00	299.93
565.00	301.95
566.00	302.61
567.00	303.49
568.00	305.08
569.00	306.01
570.00	308.47
571.00	310.18
572.00	312.92
573.00	313.72
574.00	314.94
575.00	317.90
576.00	319.23
577.00	320.60
578.00	325.65
579.00	325.89
580.00	328.48
581.00	329.04
582.00	330.39
583.00	332.48
584.00	334.47
585.00	333.57
586.00	333.95
587.00	335.08
588.00	333.76
589.00	335.70
590.00	335.23
591.00	334.53
