SpectraSuite Data File
++++++++++++++++++++++++++++++++++++
Date: Tue Jun 23 15:33:48 PDT 2026
User: Stephen Warren
Dark Spectrum Present: No
Reference Spectrum Present: No
Number of Sampled Component Spectra: 1
Spectrometers: USB2G24357
Integration Time (usec): 48000 (USB2G24357)
Spectra Averaged: 200 (USB2G24357)
Boxcar Smoothing: 0 (USB2G24357)
Correct for Electrical Dark: No (USB2G24357)
Strobe/Lamp Enabled: No (USB2G24357)
Correct for Detector Non-linearity: No (USB2G24357)
Correct for Stray Light: No (USB2G24357)
Number of Pixels in Processed Spectrum: 651
>>>>>Begin Processed Spectral Data<<<<<
350.00	141.05
351.00	141.73
352.00	142.60
353.00	143.05
354.00	143.07
355.00	142.74
356.00	142.00
357.00	141.80
358.00	144.68
359.00	142.54
360.00	142.06
361.00	143.58
362.00	142.80
363.00	142.57
364.00	143.13
365.00	142.80
366.00	143.38
367.00	144.44
368.00	144.08
369.00	144.20
370.00	143.82
371.00	143.99
372.00	143.57
373.00	145.53
374.00	143.54
375.00	143.03
376.00	142.31
377.00	143.93
378.00	144.60
379.00	143.99
380.00	142.99
381.00	144.40
382.00	143.47
383.00	142.60
384.00	143.29
385.00	143.19
386.00	143.51
387.00	143.44
388.00	143.12
389.00	144.19
390.00	142.98
391.00	143.47
392.00	144.40
393.00	145.15
394.00	144.19
395.00	147.53
396.00	143.84
397.00	143.47
398.00	144.26
399.00	143.63
400.00	143.62
401.00	143.17
402.00	144.38
403.00	144.13
404.00	142.85
405.00	143.90
406.00	144.08
407.00	144.45
408.00	143.83
409.00	144.97
410.00	143.77
411.00	142.90
412.00	144.68
413.00	145.18
414.00	145.07
415.00	144.52
416.00	145.28
417.00	143.62
418.00	144.08
419.00	146.34
420.00	145.21
421.00	145.47
422.00	144.55
423.00	143.89
424.00	144.07
425.00	144.23
426.00	144.52
427.00	145.73
428.00	144.38
429.00	144.44
430.00	144.61
431.00	144.44
432.00	144.30
433.00	144.63
434.00	146.21
435.00	145.47
436.00	145.31
437.00	145.57
438.00	145.89
439.00	145.57
440.00	145.51
441.00	144.59
442.00	145.20
443.00	147.09
444.00	145.29
445.00	145.65
446.00	145.85
447.00	144.70
448.00	145.81
449.00	148.01
